system,algorithm,repeat,run_seed,budget,sampled_index,sampled_performance,best_found,normalised_gap,optimum,worst
7z,rf_smbo,2,20260426,35,20970,4588.2,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,36,22631,9208.0,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,37,29693,10635.4,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,38,21696,4856.6,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,39,5537,11934.2,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,40,17560,4634.4,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,41,22708,4596.2,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,42,14117,4620.2,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,43,15968,91367.4,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,44,13988,4778.0,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,45,22829,89442.2,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,46,55526,121046.6,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,47,20855,4668.6,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,48,20854,4683.6,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,49,13952,4867.0,4575.2,0.0009010933487987727,4196.4,424574.6
7z,rf_smbo,2,20260426,50,20998,4401.4,4401.4,0.00048765611537420357,4196.4,424574.6
7z,random_search,3,20260427,1,65389,9131.6,9131.6,0.011739904685828145,4196.4,424574.6
7z,random_search,3,20260427,2,12382,11794.2,9131.6,0.011739904685828145,4196.4,424574.6
7z,random_search,3,20260427,3,40610,11995.4,9131.6,0.011739904685828145,4196.4,424574.6
7z,random_search,3,20260427,4,22436,4780.6,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,5,46997,125120.8,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,6,39263,38056.6,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,7,48342,20112.6,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,8,64965,121342.2,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,9,41092,47747.4,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,10,65021,121283.8,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,11,25262,11878.8,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,12,41836,40801.0,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,13,48400,22060.8,4780.6,0.001389700988300537,4196.4,424574.6
7z,random_search,3,20260427,14,14108,4440.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,15,61663,300027.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,16,53232,9169.2,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,17,14779,4957.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,18,30764,48998.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,19,56673,9151.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,20,41610,12795.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,21,36031,48440.2,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,22,9188,86124.0,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,23,46248,415829.8,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,24,20533,102878.0,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,25,43068,9409.0,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,26,48583,19678.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,27,66413,9259.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,28,27349,109456.8,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,29,22999,100282.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,30,17168,11230.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,31,39812,12213.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,32,56838,9118.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,33,59368,9146.2,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,34,22233,101124.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,35,37006,12159.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,36,53589,12866.2,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,37,50854,35713.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,38,44311,19825.8,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,39,56069,9184.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,40,65308,9253.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,41,36022,48766.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,42,57211,120722.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,43,4685,11825.8,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,44,4246,85346.8,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,45,66014,301341.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,46,51582,8991.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,47,64272,300843.8,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,48,38513,48007.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,49,29136,48468.4,4440.4,0.0005804297178112472,4196.4,424574.6
7z,random_search,3,20260427,50,65983,301355.6,4440.4,0.0005804297178112472,4196.4,424574.6
7z,rf_smbo,3,20260427,1,8642,17851.4,17851.4,0.03248265490455976,4196.4,424574.6
7z,rf_smbo,3,20260427,2,38412,44188.8,17851.4,0.03248265490455976,4196.4,424574.6
7z,rf_smbo,3,20260427,3,60268,9139.4,9139.4,0.011758459406315553,4196.4,424574.6
7z,rf_smbo,3,20260427,4,5781,99760.2,9139.4,0.011758459406315553,4196.4,424574.6
7z,rf_smbo,3,20260427,5,67708,301901.6,9139.4,0.011758459406315553,4196.4,424574.6
7z,rf_smbo,3,20260427,6,47439,35652.8,9139.4,0.011758459406315553,4196.4,424574.6
7z,rf_smbo,3,20260427,7,42360,14610.6,9139.4,0.011758459406315553,4196.4,424574.6
7z,rf_smbo,3,20260427,8,43966,8948.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,9,43800,9123.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,10,58530,9193.0,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,11,62687,9192.2,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,12,55989,9159.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,13,64569,9269.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,14,55978,9160.4,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,15,64426,9195.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,16,64844,47593.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,17,54965,9156.2,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,18,55142,9146.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,19,64415,9153.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,20,58406,9143.4,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,21,55229,9163.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,22,55263,9174.2,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,23,60267,9172.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,24,55824,9160.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,25,54962,9179.2,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,26,60976,9175.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,27,55827,9177.0,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,28,58695,9195.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,29,54959,9157.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,30,59278,9201.4,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,31,56836,9120.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,32,57536,9168.4,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,33,56684,9134.0,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,34,56696,9137.2,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,35,57378,301372.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,36,55247,9100.2,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,37,55267,9165.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,38,10203,96229.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,39,57416,300222.0,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,40,56665,9228.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,41,56980,9184.4,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,42,58523,9149.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,43,55260,9124.2,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,44,59552,9133.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,45,56966,9186.4,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,46,42881,119371.0,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,47,65279,9256.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,48,65265,9166.6,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,49,61975,9126.8,8948.6,0.01130458239746971,4196.4,424574.6
7z,rf_smbo,3,20260427,50,65552,9131.0,8948.6,0.01130458239746971,4196.4,424574.6
7z,random_search,4,20260428,1,62835,9181.4,9181.4,0.011858369439709292,4196.4,424574.6
7z,random_search,4,20260428,2,38814,12109.4,9181.4,0.011858369439709292,4196.4,424574.6
7z,random_search,4,20260428,3,61618,121257.6,9181.4,0.011858369439709292,4196.4,424574.6
7z,random_search,4,20260428,4,43062,9524.4,9181.4,0.011858369439709292,4196.4,424574.6
7z,random_search,4,20260428,5,31491,37494.0,9181.4,0.011858369439709292,4196.4,424574.6
7z,random_search,4,20260428,6,61208,9161.2,9161.2,0.011810317471267543,4196.4,424574.6
7z,random_search,4,20260428,7,37278,12325.6,9161.2,0.011810317471267543,4196.4,424574.6
7z,random_search,4,20260428,8,39206,37582.8,9161.2,0.011810317471267543,4196.4,424574.6
7z,random_search,4,20260428,9,42145,8967.2,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,10,38624,13096.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,11,38522,48252.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,12,41113,48551.4,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,13,7144,17726.0,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,14,15938,91663.0,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,15,7771,17716.4,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,16,50495,418131.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,17,61983,9174.0,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,18,1011,17647.2,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,19,57939,47364.6,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,20,31095,12086.4,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,21,57559,9135.6,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,22,58176,121382.4,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,23,65964,301841.2,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,24,47093,415324.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,25,11664,91156.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,26,50016,35699.2,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,27,36210,13005.0,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,28,46014,48661.6,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,29,66478,9146.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,30,4695,11756.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,31,12952,17744.8,8967.2,0.011348828269401224,4196.4,424574.6
7z,random_search,4,20260428,32,14117,4620.2,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,33,40419,12206.4,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,34,34679,12183.0,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,35,18117,17834.2,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,36,4448,17711.2,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,37,27927,12150.4,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,38,54595,48668.4,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,39,23225,4932.6,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,40,15048,81750.0,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,41,32892,14296.0,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,42,46183,124825.6,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,43,34629,13112.2,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,44,62657,9151.6,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,45,13454,117797.8,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,46,36295,11999.4,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,47,22814,82114.4,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,48,40131,38195.2,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,49,12557,90720.0,4620.2,0.0010081398131492076,4196.4,424574.6
7z,random_search,4,20260428,50,40382,12516.6,4620.2,0.0010081398131492076,4196.4,424574.6
7z,rf_smbo,4,20260428,1,19836,17630.6,17630.6,0.031957413586146954,4196.4,424574.6
7z,rf_smbo,4,20260428,2,1166,18458.8,17630.6,0.031957413586146954,4196.4,424574.6
7z,rf_smbo,4,20260428,3,46151,124564.2,17630.6,0.031957413586146954,4196.4,424574.6
7z,rf_smbo,4,20260428,4,51216,115682.2,17630.6,0.031957413586146954,4196.4,424574.6
7z,rf_smbo,4,20260428,5,20317,131559.0,17630.6,0.031957413586146954,4196.4,424574.6
7z,rf_smbo,4,20260428,6,13587,125354.6,17630.6,0.031957413586146954,4196.4,424574.6
7z,rf_smbo,4,20260428,7,24894,17624.2,17624.2,0.031942189200106004,4196.4,424574.6
7z,rf_smbo,4,20260428,8,68211,47207.8,17624.2,0.031942189200106004,4196.4,424574.6
7z,rf_smbo,4,20260428,9,14170,73591.4,17624.2,0.031942189200106004,4196.4,424574.6
7z,rf_smbo,4,20260428,10,54121,35687.0,17624.2,0.031942189200106004,4196.4,424574.6
7z,rf_smbo,4,20260428,11,12057,17695.6,17624.2,0.031942189200106004,4196.4,424574.6
7z,rf_smbo,4,20260428,12,7894,17707.8,17624.2,0.031942189200106004,4196.4,424574.6
7z,rf_smbo,4,20260428,13,10607,12471.2,12471.2,0.019684179626821757,4196.4,424574.6
7z,rf_smbo,4,20260428,14,10472,17924.0,12471.2,0.019684179626821757,4196.4,424574.6
7z,rf_smbo,4,20260428,15,1887,17715.8,12471.2,0.019684179626821757,4196.4,424574.6
7z,rf_smbo,4,20260428,16,10608,12461.6,12461.6,0.01966134304776033,4196.4,424574.6
7z,rf_smbo,4,20260428,17,7170,13347.0,12461.6,0.01966134304776033,4196.4,424574.6
7z,rf_smbo,4,20260428,18,301,13272.8,12461.6,0.01966134304776033,4196.4,424574.6
7z,rf_smbo,4,20260428,19,18333,12439.2,12439.2,0.019608057696617002,4196.4,424574.6
7z,rf_smbo,4,20260428,20,10763,98637.0,12439.2,0.019608057696617002,4196.4,424574.6
7z,rf_smbo,4,20260428,21,18313,15251.6,12439.2,0.019608057696617002,4196.4,424574.6
7z,rf_smbo,4,20260428,22,62946,9143.2,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,23,62958,9152.8,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,24,51938,23522.8,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,25,62968,9225.2,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,26,62935,9188.6,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,27,62938,9144.4,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,28,60384,9168.2,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,29,64673,9148.0,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,30,63828,9188.4,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,31,63783,9168.8,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,32,68118,9160.2,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,33,64719,9155.6,9143.2,0.01176749888552737,4196.4,424574.6
7z,rf_smbo,4,20260428,34,56059,9090.8,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,35,56176,9359.4,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,36,68159,9169.4,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,37,59493,9158.4,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,38,66356,9139.2,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,39,43255,13273.6,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,40,62942,9224.6,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,41,68243,47538.2,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,42,63789,9226.2,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,43,61664,299020.8,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,44,58630,9390.8,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,45,66362,9177.2,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,46,64693,9183.6,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,47,56927,9102.0,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,48,67233,9263.4,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,49,56935,9102.0,9090.8,0.011642849224817082,4196.4,424574.6
7z,rf_smbo,4,20260428,50,67210,9303.2,9090.8,0.011642849224817082,4196.4,424574.6
7z,random_search,5,20260429,1,40745,12388.2,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,2,10179,80777.8,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,3,58214,298383.4,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,4,17965,101374.6,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,5,2194,93615.8,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,6,23791,95110.6,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,7,21258,101543.6,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,8,50637,35901.0,12388.2,0.01948673837035318,4196.4,424574.6
7z,random_search,5,20260429,9,67885,9199.2,9199.2,0.011900712263385689,4196.4,424574.6
7z,random_search,5,20260429,10,64723,9181.8,9181.8,0.01185932096383685,4196.4,424574.6
7z,random_search,5,20260429,11,15501,17762.8,9181.8,0.01185932096383685,4196.4,424574.6
7z,random_search,5,20260429,12,54377,43586.6,9181.8,0.01185932096383685,4196.4,424574.6
7z,random_search,5,20260429,13,40421,12143.8,9181.8,0.01185932096383685,4196.4,424574.6
7z,random_search,5,20260429,14,62059,9168.8,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,15,26582,102630.2,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,16,48056,9994.2,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,17,33264,44218.0,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,18,32644,12362.6,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,19,35853,38089.6,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,20,17601,73634.2,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,21,27288,102652.6,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,22,44123,13826.2,9168.8,0.01182839642969117,4196.4,424574.6
7z,random_search,5,20260429,23,64146,122812.6,9168.8,0.01182839642969117,4196.4,424574.6
